N,Substrate IDs,Product IDs,Full reaction (IDs),Substrate names,Product names,Full reaction (names),gene
6,arg__L_c + 2 asn__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 2 ile__L_c + 4 leu__L_c + 2 lys__L_c + 3 pro__L_c + ser__L_c + 4 thr__L_c + trp__L_c + 2 tyr__L_c + 4 val__L_c,,arg__L_c + 2 asn__L_c + 2 cys__L_c + gln__L_c + glu__L_c + 2 gly_c + 2 ile__L_c + 4 leu__L_c + 2 lys__L_c + 3 pro__L_c + ser__L_c + 4 thr__L_c + trp__L_c + 2 tyr__L_c + 4 val__L_c -> ,L-Arginine + L-Asparagine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine,,L-Arginine + L-Asparagine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Proline + L-Serine + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine -> ,
6,lanthipeptide_6,generic_lanthipeptide,lanthipeptide_6 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
7,4 ala__L_c + arg__L_c + asp__L_c + 4 cys__L_c + glu__L_c + 3 gly_c + his__L_c + 2 ile__L_c + leu__L_c + lys__L_c + 2 phe__L_c + 2 pro__L_c + 2 ser__L_c + 7 thr__L_c + trp__L_c + 5 val__L_c,,4 ala__L_c + arg__L_c + asp__L_c + 4 cys__L_c + glu__L_c + 3 gly_c + his__L_c + 2 ile__L_c + leu__L_c + lys__L_c + 2 phe__L_c + 2 pro__L_c + 2 ser__L_c + 7 thr__L_c + trp__L_c + 5 val__L_c -> ,L-Alanine + L-Arginine + L-Aspartate + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Isoleucine + L-Leucine + L-Lysine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Tryptophan + L-Valine,,L-Alanine + L-Arginine + L-Aspartate + L-Cysteine + L-Glutamate + Glycine + L-Histidine + L-Isoleucine + L-Leucine + L-Lysine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Tryptophan + L-Valine -> ,
7,lanthipeptide_7,generic_lanthipeptide,lanthipeptide_7 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
8,2 ala__L_c + 2 asn__L_c + 6 cys__L_c + 2 gln__L_c + glu__L_c + 7 gly_c + 2 ile__L_c + 3 leu__L_c + 3 lys__L_c + 2 ser__L_c + 6 thr__L_c + trp__L_c + 3 tyr__L_c + 2 val__L_c,,2 ala__L_c + 2 asn__L_c + 6 cys__L_c + 2 gln__L_c + glu__L_c + 7 gly_c + 2 ile__L_c + 3 leu__L_c + 3 lys__L_c + 2 ser__L_c + 6 thr__L_c + trp__L_c + 3 tyr__L_c + 2 val__L_c -> ,L-Alanine + L-Asparagine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Serine + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine,,L-Alanine + L-Asparagine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Lysine + L-Serine + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine -> ,
8,lanthipeptide_8,generic_lanthipeptide,lanthipeptide_8 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
9,3 ala__L_c + 3 arg__L_c + 2 asn__L_c + asp__L_c + 4 cys__L_c + 2 glu__L_c + gly_c + 2 ile__L_c + 3 leu__L_c + phe__L_c + 2 pro__L_c + 5 ser__L_c + 5 thr__L_c + tyr__L_c + 3 val__L_c,,3 ala__L_c + 3 arg__L_c + 2 asn__L_c + asp__L_c + 4 cys__L_c + 2 glu__L_c + gly_c + 2 ile__L_c + 3 leu__L_c + phe__L_c + 2 pro__L_c + 5 ser__L_c + 5 thr__L_c + tyr__L_c + 3 val__L_c -> ,L-Alanine + L-Arginine + L-Asparagine + L-Aspartate + L-Cysteine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Tyrosine + L-Valine,,L-Alanine + L-Arginine + L-Asparagine + L-Aspartate + L-Cysteine + L-Glutamate + Glycine + L-Isoleucine + L-Leucine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Tyrosine + L-Valine -> ,
9,lanthipeptide_9,generic_lanthipeptide,lanthipeptide_9 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
10,2 ala__L_c + asn__L_c + cys__L_c + 2 gln__L_c + glu__L_c + gly_c + his__L_c + 2 leu__L_c + 2 lys__L_c + met__L_c + 2 phe__L_c + 3 pro__L_c + 4 ser__L_c + 4 thr__L_c + 2 tyr__L_c + val__L_c,,2 ala__L_c + asn__L_c + cys__L_c + 2 gln__L_c + glu__L_c + gly_c + his__L_c + 2 leu__L_c + 2 lys__L_c + met__L_c + 2 phe__L_c + 3 pro__L_c + 4 ser__L_c + 4 thr__L_c + 2 tyr__L_c + val__L_c -> ,L-Alanine + L-Asparagine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Histidine + L-Leucine + L-Lysine + L-Methionine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Tyrosine + L-Valine,,L-Alanine + L-Asparagine + L-Cysteine + L-Glutamine + L-Glutamate + Glycine + L-Histidine + L-Leucine + L-Lysine + L-Methionine + L-Phenylalanine + L-Proline + L-Serine + L-Threonine + L-Tyrosine + L-Valine -> ,
10,lanthipeptide_10,generic_lanthipeptide,lanthipeptide_10 -> generic_lanthipeptide,lanthipeptide,lanthipeptide,lanthipeptide -> lanthipeptide,
